test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,10,0.1,0.1,632.36,2667.44,34425.0,242.16
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,10,0.1,0.1,577.08,3454.84,34425.0,386.7
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,10,0.1,0.1,673.26,2070.66,34425.0,148.2
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,10,0.1,0.1,519.9,3941.6,34425.0,517.3
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,10,0.1,0.1,643.98,2560.06,34425.0,225.66
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,11,0.1,0.1,697.36,1814.16,34425.0,119.04
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,11,0.1,0.1,568.16,3792.42,34425.0,412.52
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,11,0.1,0.1,677.86,2078.6,34425.0,129.36
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,11,0.1,0.1,630.38,2945.46,34425.0,251.06
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,11,0.1,0.1,577.08,3681.54,34425.0,389.66
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,11,0.1,0.1,678.1,2126.04,34425.0,145.12
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,11,0.1,0.1,517.62,4162.44,34425.0,526.98
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,11,0.1,0.1,636.88,2642.4,34425.0,226.24
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,12,0.1,0.1,687.52,1888.64,34425.0,120.34
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,12,0.1,0.1,562.58,3917.26,34425.0,416.42
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,12,0.1,0.1,675.2,2125.96,34425.0,126.82
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,12,0.1,0.1,621.94,2969.58,34425.0,246.36
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,12,0.1,0.1,559.34,3607.86,34425.0,370.96
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,12,0.1,0.1,670.7,2222.48,34425.0,141.7
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,12,0.1,0.1,504.48,4174.5,34425.0,505.3
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,12,0.1,0.1,630.76,2638.32,34425.0,212.8
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,3,0.1,0.1,751.46,249.72,34425.0,108.14
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,3,0.1,0.1,739.86,711.32,34425.0,433.52
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,3,0.1,0.1,749.78,324.82,34425.0,139.82
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,3,0.1,0.1,736.44,541.82,34425.0,292.5
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,3,0.1,0.1,729.54,781.66,34425.0,480.16
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,3,0.1,0.1,752.58,371.42,34425.0,181.72
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,3,0.1,0.1,722.44,1100.48,34425.0,735.68
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,3,0.1,0.1,742.94,504.64,34425.0,282.64
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,4,0.1,0.1,750.24,495.92,34425.0,109.72
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,4,0.1,0.1,713.34,1367.6,34425.0,419.74
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,4,0.1,0.1,744.64,661.96,34425.0,143.04
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,4,0.1,0.1,721.84,1040.96,34425.0,281.52
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,4,0.1,0.1,712.04,1524.84,34425.0,469.86
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,4,0.1,0.1,739.14,685.6,34425.0,161.8
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,4,0.1,0.1,679.2,2012.0,34425.0,672.36
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,4,0.1,0.1,722.98,990.68,34425.0,276.06
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,5,0.1,0.1,741.16,709.44,34425.0,109.36
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,5,0.1,0.1,681.24,1806.58,34425.0,408.14
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,5,0.1,0.1,727.04,908.52,34425.0,138.42
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,5,0.1,0.1,713.98,1420.02,34425.0,275.78
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,5,0.1,0.1,680.74,2001.3,34425.0,451.18
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,5,0.1,0.1,730.16,985.46,34425.0,165.86
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,5,0.1,0.1,652.66,2651.6,34425.0,661.1
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,5,0.1,0.1,711.44,1314.62,34425.0,260.98
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,6,0.1,0.1,735.48,904.24,34425.0,109.86
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,6,0.1,0.1,671.48,2302.08,34425.0,406.9
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,6,0.1,0.1,723.18,1131.32,34425.0,132.04
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,6,0.1,0.1,702.56,1804.8,34425.0,273.36
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,6,0.1,0.1,668.54,2503.24,34425.0,444.9
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,6,0.1,0.1,712.64,1207.68,34425.0,153.98
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,6,0.1,0.1,622.84,3117.88,34425.0,621.12
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,6,0.1,0.1,697.2,1669.92,34425.0,255.72
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,7,0.1,0.1,724.36,1095.94,34425.0,114.14
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,7,0.1,0.1,658.64,2657.14,34425.0,407.72
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,7,0.1,0.1,718.82,1365.8,34425.0,135.7
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,7,0.1,0.1,685.3,2050.44,34425.0,264.84
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,7,0.1,0.1,656.0,2844.58,34425.0,435.76
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,7,0.1,0.1,714.44,1438.14,34425.0,156.88
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,7,0.1,0.1,605.5,3510.52,34425.0,608.72
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,7,0.1,0.1,687.5,1952.08,34425.0,257.68
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,8,0.1,0.1,729.44,1268.6,34425.0,108.8
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,8,0.1,0.1,647.7,2967.68,34425.0,401.88
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,8,0.1,0.1,707.94,1537.44,34425.0,132.34
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,8,0.1,0.1,680.5,2299.24,34425.0,257.88
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,8,0.1,0.1,635.94,3121.72,34425.0,423.42
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,8,0.1,0.1,706.92,1622.64,34425.0,155.14
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,8,0.1,0.1,584.3,3855.52,34425.0,598.94
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,8,0.1,0.1,683.94,2151.88,34425.0,244.78
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,9,0.1,0.1,709.76,1374.66,34425.0,112.18
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,9,0.1,0.1,635.2,3229.12,34425.0,400.8
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,9,0.1,0.1,707.66,1699.86,34425.0,131.68
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,9,0.1,0.1,669.76,2517.84,34425.0,260.48
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,9,0.1,0.1,619.42,3236.32,34425.0,405.08
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,2,9,0.1,0.1,703.42,1859.46,34425.0,160.58
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,2,9,0.1,0.1,586.1,4130.98,34425.0,592.22
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,2,9,0.1,0.1,676.16,2343.3,34425.0,244.92
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,2,10,0.1,0.1,713.96,1535.36,34425.0,112.52
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,2,10,0.1,0.1,618.24,3480.88,34425.0,399.78
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,2,10,0.1,0.1,700.14,1839.2,34425.0,128.8
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,2,10,0.1,0.1,670.1,2785.24,34425.0,262.72
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,2,10,0.1,0.1,614.56,3580.28,34425.0,409.22
