test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1750,0.0015,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1004.12,1712.16,68175.0,170.47
1,1,1,20,1750,0.002,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1436.52,1534.78,68175.0,120.05
1,1,1,20,1750,0.002,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1333.12,3854.52,68175.0,454.84
1,1,1,20,1750,0.002,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1405.84,2001.78,68175.0,158.72
1,1,1,20,1750,0.002,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1360.93,3076.26,68175.0,315.94
1,1,1,20,1750,0.002,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1300.9,4206.06,68175.0,506.04
1,1,1,20,1750,0.002,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1400.75,2212.54,68175.0,199.29
1,1,1,20,1750,0.002,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1242.33,5470.02,68175.0,739.45
1,1,1,20,1750,0.002,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1365.32,2945.22,68175.0,312.35
1,1,1,20,1750,0.0025,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1579.65,1620.38,68175.0,115.14
1,1,1,20,1750,0.0025,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1513.25,4266.54,68175.0,467.74
1,1,1,20,1750,0.0025,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1553.1,2295.98,68175.0,178.58
1,1,1,20,1750,0.0025,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1519.87,3510.6,68175.0,347.56
1,1,1,20,1750,0.0025,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1477.45,4911.06,68175.0,569.69
1,1,1,20,1750,0.0025,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1544.91,2574.32,68175.0,233.04
1,1,1,20,1750,0.0025,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1424.77,6358.0,68175.0,825.04
1,1,1,20,1750,0.0025,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1519.14,3414.8,68175.0,357.58
1,1,1,20,1750,0.003,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1656.85,1673.88,68175.0,113.27
1,1,1,20,1750,0.003,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1606.08,4379.88,68175.0,464.06
1,1,1,20,1750,0.003,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1632.64,2423.46,68175.0,186.38
1,1,1,20,1750,0.003,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1610.08,3713.2,68175.0,361.06
1,1,1,20,1750,0.003,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1574.0,5121.6,68175.0,576.11
1,1,1,20,1750,0.003,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1626.14,2720.88,68175.0,241.69
1,1,1,20,1750,0.003,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1536.68,6634.1,68175.0,836.24
1,1,1,20,1750,0.003,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1607.0,3556.72,68175.0,362.5
1,1,1,20,1750,0.0035,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1687.48,1701.18,68175.0,113.31
1,1,1,20,1750,0.0035,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1651.66,4385.98,68175.0,453.59
1,1,1,20,1750,0.0035,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1669.33,2469.8,68175.0,187.78
1,1,1,20,1750,0.0035,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1649.93,3759.56,68175.0,358.64
1,1,1,20,1750,0.0035,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1623.53,5153.88,68175.0,566.43
1,1,1,20,1750,0.0035,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1663.66,2751.78,68175.0,240.28
1,1,1,20,1750,0.0035,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1593.66,6633.94,68175.0,814.24
1,1,1,20,1750,0.0035,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1649.09,3581.48,68175.0,356.79
1,1,1,20,2000,0.001,0.25,0.2,1,1,2,90,0,6,0.1,0.1,394.35,878.48,68175.0,130.87
1,1,1,20,2000,0.001,0.25,0.2,2,1,2,90,0,6,0.1,0.1,303.51,1893.66,68175.0,314.03
1,1,1,20,2000,0.001,0.25,0.2,3,2,2,90,0,6,0.1,0.1,400.28,459.24,68175.0,42.65
1,1,1,20,2000,0.001,0.25,0.2,4,2,2,90,0,6,0.1,0.1,345.09,614.04,68175.0,67.95
1,1,1,20,2000,0.001,0.25,0.2,5,2,2,90,0,6,0.1,0.1,320.12,829.54,68175.0,102.77
1,1,1,20,2000,0.001,0.25,0.2,5,3,2,90,0,6,0.1,0.1,395.65,317.06,68175.0,16.13
1,1,1,20,2000,0.001,0.25,0.2,6,2,2,90,0,6,0.1,0.1,304.81,1034.54,68175.0,139.02
1,1,1,20,2000,0.001,0.25,0.2,6,3,2,90,0,6,0.1,0.1,384.42,421.42,68175.0,28.03
1,1,1,20,2000,0.0015,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1485.6,1412.16,68175.0,118.71
1,1,1,20,2000,0.0015,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1366.91,3588.66,68175.0,436.71
1,1,1,20,2000,0.0015,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1458.46,1776.06,68175.0,141.31
1,1,1,20,2000,0.0015,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1394.19,2714.56,68175.0,279.7
1,1,1,20,2000,0.0015,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1340.54,3758.78,68175.0,453.16
1,1,1,20,2000,0.0015,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1446.83,1913.96,68175.0,167.18
1,1,1,20,2000,0.0015,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1264.01,4804.62,68175.0,645.26
1,1,1,20,2000,0.0015,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1403.94,2553.02,68175.0,264.26
1,1,1,20,2000,0.002,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1747.55,1598.92,68175.0,116.47
1,1,1,20,2000,0.002,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1674.24,4239.0,68175.0,465.78
1,1,1,20,2000,0.002,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1719.63,2243.3,68175.0,175.58
1,1,1,20,2000,0.002,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1682.89,3502.56,68175.0,346.69
1,1,1,20,2000,0.002,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1637.12,4889.12,68175.0,563.5
1,1,1,20,2000,0.002,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1709.96,2495.34,68175.0,222.62
1,1,1,20,2000,0.002,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1589.48,6348.92,68175.0,814.44
1,1,1,20,2000,0.002,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1686.16,3416.22,68175.0,355.34
1,1,1,20,2000,0.0025,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1869.89,1660.52,68175.0,113.54
1,1,1,20,2000,0.0025,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1820.58,4430.22,68175.0,467.27
1,1,1,20,2000,0.0025,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1853.27,2399.92,68175.0,180.68
1,1,1,20,2000,0.0025,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1821.5,3739.28,68175.0,360.17
