test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,3,0.1,0.1,681.82,1975.46,65025.0,1325.84
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,3,0.1,0.1,722.06,911.08,65025.0,499.12
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,4,0.1,0.1,725.42,931.4,65025.0,210.72
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,4,0.1,0.1,652.36,2402.48,65025.0,764.02
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,4,0.1,0.1,713.46,1189.0,65025.0,254.38
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,4,0.1,0.1,682.68,1826.0,65025.0,490.8
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,4,0.1,0.1,641.08,2504.16,65025.0,769.88
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,4,0.1,0.1,715.4,1272.8,65025.0,299.46
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,4,0.1,0.1,587.24,3201.12,65025.0,1071.72
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,4,0.1,0.1,684.94,1667.84,65025.0,454.84
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,5,0.1,0.1,722.04,1273.84,65025.0,209.5
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,5,0.1,0.1,624.72,3053.5,65025.0,751.26
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,5,0.1,0.1,697.72,1548.36,65025.0,240.54
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,5,0.1,0.1,662.44,2339.9,65025.0,480.04
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,5,0.1,0.1,613.76,3080.82,65025.0,743.88
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,5,0.1,0.1,692.38,1621.46,65025.0,276.84
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,5,0.1,0.1,559.14,3830.72,65025.0,1038.02
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,5,0.1,0.1,670.66,2197.46,65025.0,455.96
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,6,0.1,0.1,707.0,1624.16,65025.0,211.44
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,6,0.1,0.1,577.4,3591.12,65025.0,731.76
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,6,0.1,0.1,686.54,1929.48,65025.0,240.92
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,6,0.1,0.1,630.94,2699.28,65025.0,445.46
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,6,0.1,0.1,580.38,3547.16,65025.0,703.72
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,6,0.1,0.1,675.48,1953.56,65025.0,266.02
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,6,0.1,0.1,514.54,4141.32,65025.0,944.04
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,6,0.1,0.1,652.82,2555.0,65025.0,421.42
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,7,0.1,0.1,694.24,1851.44,65025.0,208.4
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,7,0.1,0.1,551.24,3911.14,65025.0,721.48
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,7,0.1,0.1,675.08,2149.38,65025.0,233.82
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,7,0.1,0.1,620.04,3013.36,65025.0,441.54
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,7,0.1,0.1,557.58,3744.9,65025.0,677.52
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,7,0.1,0.1,673.68,2242.38,65025.0,268.42
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,7,0.1,0.1,510.06,4478.88,65025.0,952.14
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,7,0.1,0.1,637.02,2753.28,65025.0,402.94
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,8,0.1,0.1,688.74,2114.76,65025.0,211.88
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,8,0.1,0.1,538.22,4359.68,65025.0,726.16
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,8,0.1,0.1,666.22,2396.4,65025.0,232.16
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,8,0.1,0.1,611.78,3331.28,65025.0,441.86
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,8,0.1,0.1,550.68,4016.4,65025.0,671.64
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,8,0.1,0.1,666.88,2558.56,65025.0,272.0
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,8,0.1,0.1,486.3,4574.08,65025.0,910.86
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,8,0.1,0.1,629.48,3089.64,65025.0,404.4
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,9,0.1,0.1,687.68,2344.06,65025.0,210.18
